links,title,code,country,uuid,location,property_type,type,price,area_square_vara,privacy,description,image_urls,created_time,uploaded_time,Construction Area,Rooms,full_bathroom,half_bathroom,Parking Lot,levels
https://remax-central.com.sv/en/properties/land-for-sale-in-playa-san-diego-la-libertad,LAND FOR SALE IN PLAYA SAN DIEGO LA LIBERTAD,V15-004093,El Salvador,b0a9d676-8ced-4312-b8f0-dc7831ad8460,San Diego,Terrain,Sale,197000,7827.19 ,,"Land for sale ideal to build recreational property on San Diego beach.
The land has an area of ​​7827.19 V2, it is located on the seventh and eighth row, ideal for building a large recreational house or for a subdivision.
The land is completely flat throughout its entire length.
Its privileged location very close to Surf City and less than an hour from San Slavdor makes it a very attractive investment in an area of ​​great added value. 
Make your appointment!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/8nZd7ILfVVbDKjupR6WP-large.png', 'https://remax-central.com.sv/storage/properties/U6cmcfJT7obzX0nABe43-large.png', 'https://remax-central.com.sv/storage/properties/DRUeqER8RLtAhDlgdkQJ-large.png', 'https://remax-central.com.sv/storage/properties/prTNUAzbKT3GvslLRV47-large.png', 'https://remax-central.com.sv/storage/properties/wrcSGb1igQmahKMoOB91-large.png', 'https://remax-central.com.sv/storage/properties/AgBwUULM3eH8lw8zKkUl-large.png', 'https://remax-central.com.sv/storage/properties/ObnJDeCPv69FTXuvdAh1-large.png', 'https://remax-central.com.sv/storage/properties/aFlWtExBeXSMIW2yJt73-large.png', 'https://remax-central.com.sv/storage/properties/3USDbDCKck31oSmyNbVg-large.png', 'https://remax-central.com.sv/storage/properties/mrLweaZGARCWEcbPesuJ-large.png']",24-10-28 17:08:51,24-10-28 17:08:51,,,,,,
https://remax-central.com.sv/en/properties/jjjjjjjjjjjjjjjjjjjjjjjj,QUEZALTEPEQUE 11 APPLE IDEAl for developing a proyect or winerries,V15-004021,El Salvador,330253e5-1c7c-4f8d-a9f1-46f583da6fc2,Quezaltepeque,Terrain,Sale,870000,110000 ,,"well located land  ideal for developing a housing proyect, since  due to its central location and surrounding neighborhoods it becomes atractive, for development it is also ideal for a waeehouse proyect, the shape of the flat land becomes attactiveFacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/b76LhrP1jr9DbIUEpsBT-large.png', 'https://remax-central.com.sv/storage/properties/l8IjMCaOQWyJBg3g48Pr-large.png', 'https://remax-central.com.sv/storage/properties/ys0bW9oorX33WXMc3Yom-large.png', 'https://remax-central.com.sv/storage/properties/1NLG2VOnNeKviNTJsmvV-large.png', 'https://remax-central.com.sv/storage/properties/G7cr5M8uyLaNpwixDsaa-large.png', 'https://remax-central.com.sv/storage/properties/ypjKEZCVo1QgYDVlMcxg-large.png', 'https://remax-central.com.sv/storage/properties/7ehEfi8y7dmhCa5biewn-large.png']",24-10-28 17:09:08,24-10-28 17:09:08,,,,,,
https://remax-central.com.sv/en/properties/warehouse-for-sale-on-alameda-juan-pablo-ii-and-20-av-norte,WAREHOUSE FOR SALE ON ALAMEDA JUAN PABLO II AND 20 AV NORTE,V12-004000,El Salvador,7b6ee02e-703a-44d9-b103-b1760d6b117d,Alameda Juan Pablo Ii,Industrial,Sale,40000,841.24 ,,"Warehouse for sale located on Alameda Juan Pablo II and 20 Av Norte, commercial axes with high traffic and added value. It is in the area where the La Constancia Industries complex, La Tiendona market, and other businesses are located.
On 841V2 of land, it has a total of 788m2 of construction, distributed in 588m2 of warehouse on the 1st level and 200m2 of warehouse on the 2nd level, an office on the 1st level with its bathroom, another office on the 2nd level with its bathroom. On the 1st level, of the 588m2, there is an area of ​​117m2 that can be used as a sales room if desired. It has a loading dock, loading and unloading area, metal curtains, a bathroom for employees and an additional bathroom on the first level in the area that can be used as a sales room. It also has a 3rd level where three-phase transformers can be installed.
Let's talk!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/ubjrA2qEw7rr3QCBuDTh-large.png', 'https://remax-central.com.sv/storage/properties/P6UUeJHvAexxeMiksiOQ-large.png', 'https://remax-central.com.sv/storage/properties/wU1P0nkRSwsVuWtQjL7u-large.png', 'https://remax-central.com.sv/storage/properties/MsAkyASDplIvkuiZw0GQ-large.png', 'https://remax-central.com.sv/storage/properties/sLXRSEev58tcPXhF5M6u-large.png', 'https://remax-central.com.sv/storage/properties/0kidvny80kCDf5vBUsVk-large.png', 'https://remax-central.com.sv/storage/properties/kYO8dhUYPnupaf18au0V-large.png']",24-10-28 17:09:25,24-10-28 17:09:25,782.94 ,,,,,2
https://remax-central.com.sv/en/properties/apartment-for-rent/a,apartment for rent,A01-004015,El Salvador,f181dbf3-9b21-4662-84dd-674c30b56ad2,San Benito,Residential,Rent,,149.8 ,Private,"LaSpacious apartment for rent in Condominio Terranova Torre A, Colonia San Benito, with quick access to schools, shopping centers, restaurants, supermarkets and more. 
This apartment has large spaces, the living room connects with the dining room, the kitchen is independent and spacious, it has cabinets and a large window, 3 bedrooms with closet, air conditioning and fans, utility room with bathroom, 2 parking spaces, one outdoors. free and the other in the basement. All its spaces have windows allowing natural light and ventilation undry room, air conditioningFacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/PTKz6PjYpjcqmmdGB4bp-large.png', 'https://remax-central.com.sv/storage/properties/37qZFDpX67kiUnSuOnpO-large.png', 'https://remax-central.com.sv/storage/properties/UnH8J7xnIMFOO96VjYLn-large.png', 'https://remax-central.com.sv/storage/properties/AQbPYJNy1WmDAvaCPaVb-large.png', 'https://remax-central.com.sv/storage/properties/xzd77fn6o6NaUHaqZQr8-large.png', 'https://remax-central.com.sv/storage/properties/59bFcHau7bHZzoUFGhW8-large.png', 'https://remax-central.com.sv/storage/properties/PjPXxoi38z472DW0OvTw-large.png', 'https://remax-central.com.sv/storage/properties/DwZtTZnT3CoaSq3pHfoS-large.png', 'https://remax-central.com.sv/storage/properties/Pa9i0cLa6xMFOiAoKGLb-large.png', 'https://remax-central.com.sv/storage/properties/T4IUiqn1sU6zKhaenriT-large.png', 'https://remax-central.com.sv/storage/properties/8sW3FkuBM5vlsup1EApg-large.png']",24-10-28 17:09:35,24-10-28 17:09:35,104.68 ,3,2,,2,
https://remax-central.com.sv/en/properties/the-home-you-re-looking-for-in-el-salvador-15-minutes-from-surf-city-1-level-house-2-bedrooms-garden-and-independent-kitchen-located-in-cumbres-de-pena-flor-ii-zaragoza-el-salvador/a,"The home you're looking for: 1 level house located in Cumbres de Peña Flor II, Zaragoza.",A01-004070,El Salvador,360ec2a9-8ef2-4e69-869e-6273e2596690,Zaragoza,Residential,Rent,,0 ,Private,"The home you're looking for in El Salvador: house 30 minutes from Surf City and 5 minutes from an important shopping plaza. Located in Cumbres de Peña Flor II, Zaragoza, Depto. La Libertad. With easy entry and exit access. The house is on 1 level, living-dining room with A/C, independent kitchen, 2 bedrooms with ceiling fan, interior patio, garden. The residential has an exit on the road to Puerto de La Libertad and another to Zaragoza. In addition, you can enjoy the recreational area and the social events area. Don't miss this opportunity. Contact us.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/tSdbHkJYCoWMyFJZHCQQ-large.png', 'https://remax-central.com.sv/storage/properties/3hUdhfNbLWU7A6a50eIF-large.png', 'https://remax-central.com.sv/storage/properties/RHw2cBy1WkPgBWhIeUCY-large.png', 'https://remax-central.com.sv/storage/properties/uJG060Nww1kFTj0F4gPg-large.png', 'https://remax-central.com.sv/storage/properties/4bOoBlq5ckjzJRv1qQ66-large.png', 'https://remax-central.com.sv/storage/properties/B9TsnVTiTulUVmC3I0Eu-large.png', 'https://remax-central.com.sv/storage/properties/ujLcwSOOLawixaf2Mh54-large.png']",24-10-28 17:09:43,24-10-28 17:09:43,,2,2,,,1
https://remax-central.com.sv/en/properties/house-for-sale-115,HOUSE FOR SALE IN PLANES DE RENDEROS,V01-004081,El Salvador,96c422fd-f861-4b1f-8f5b-1dff07a4f2ed,Planes De Renderos,Residential,Sale,344500,1543.12 ,,"The house is located within a farm where there are 5 houses scattered with enough space and vegetation. It has 2 floors: and has a large living room, dining room, large kitchen, study. On the ground floor are the 3 bedrooms, cellar. It also has a water heater, large cistern.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/sEiEn7q8sZ6szjSGZgV6-large.png', 'https://remax-central.com.sv/storage/properties/VfdyXO06abqCAaVdFEcu-large.png', 'https://remax-central.com.sv/storage/properties/WPtJnb0kSlU30a3aGnB5-large.png', 'https://remax-central.com.sv/storage/properties/OtMkCa6nsD8Sa5ldgABm-large.png', 'https://remax-central.com.sv/storage/properties/hzwhEkrWKMrQfGKlUEQU-large.png', 'https://remax-central.com.sv/storage/properties/D7ZncMDe2GRf7fvnG5UO-large.png', 'https://remax-central.com.sv/storage/properties/3HuJZVUhWgd3gc0bcrfA-large.png', 'https://remax-central.com.sv/storage/properties/skGicvrdVlke98wfyJWD-large.png', 'https://remax-central.com.sv/storage/properties/7HeKib9WSjYyjUNLVQsK-large.png', 'https://remax-central.com.sv/storage/properties/IVYZHzlsrKPsV6Jcl24F-large.png', 'https://remax-central.com.sv/storage/properties/7SgdVNLXpKnWi7Jl3DSW-large.png', 'https://remax-central.com.sv/storage/properties/kxPdC0qOWK3hxgv2IXVH-large.png']",24-10-28 17:09:56,24-10-28 17:09:56,354.34 ,3,3,1,5,2
https://remax-central.com.sv/en/properties/land-on-sale-3,Land on Sale in Comalapa,V15-004059,El Salvador,671732ee-f213-4cc4-b7dc-79b107abd51d,Olocuilta,Terrain,Sale,150000,4557.1 ,,"Terraced land and on the highest one you can see a spectacular view of the mountains.
It is located on the Comalapa Highway, km 36.
It has fruit trees (mango, orange, anona), ideal for a residence, winery, hotel or business in general. It is 25.10 m above
the main roadFacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/QkNBGZV1N5DBVxDoSrfm-large.png', 'https://remax-central.com.sv/storage/properties/7Wh1JjopD4M8pMfJUK5M-large.png', 'https://remax-central.com.sv/storage/properties/p2eoq6LissK7Dl4ij5VV-large.png', 'https://remax-central.com.sv/storage/properties/mezZyXyefsgjEhcbvl5w-large.png', 'https://remax-central.com.sv/storage/properties/Z0CfC1EPQSUs0la8EwhK-large.png', 'https://remax-central.com.sv/storage/properties/doLok7gnCUNAR5fy6DKP-large.png']",24-10-28 17:10:06,24-10-28 17:10:06,,,,,,
https://remax-central.com.sv/en/properties/exclusive-property-for-sale-located-in-the-jiquilisco-bay-area-usulutan-el-salvador,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador.",V15-003955,El Salvador,3ba73a0e-bf51-4d7c-837a-fa38963226d7,Jiquilisco,Terrain,Sale,10800000,900000 ,,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador. It is a 90-block plot of land with a privileged location, on the ocean, flat topography, with 2000 linear meters of beach front. 
We are pleased to offer you this exceptional investment opportunity in such an outstanding coastal enclave as La Bahia. The combination of size, location and feasibility of services such as electricity make this land an unmatched option for those looking to acquire an exclusive property in one of the most coveted areas of El Salvador.

For more detailed information about this unique property, do not hesitate to contact us. We are at your disposal to provide you with all the necessary information and guide you in the investment process in this promising field.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/U5WSFUYs6IGoJA6qC6aN-large.png', 'https://remax-central.com.sv/storage/properties/5Xzv6htev9fkre4xMycF-large.png', 'https://remax-central.com.sv/storage/properties/b6Jn1a7QjDcoHryql9MR-large.png', 'https://remax-central.com.sv/storage/properties/N9yJWDoaWeNqnbp7eLJd-large.png']",24-10-28 17:10:13,24-10-28 17:10:13,,,,,,
https://remax-central.com.sv/en/properties/exclusive-property-for-sale-located-in-the-jiquilisco-bay-area-usulutan,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan",V15-003954,El Salvador,3266c45e-3e32-4fb3-8d13-5ebcf70921cb,Jiquilisco,Terrain,Sale,6600000,550000 ,,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador. It is a 55-block plot of land with a privileged location, on the ocean, flat topography, with 1000 linear meters of beach front. Is

We are pleased to offer you this exceptional investment opportunity in such an outstanding coastal enclave as La Bahia. The combination of size, location and feasibility of services such as electricity make this land an unmatched option for those looking to acquire an exclusive property in one of the most coveted areas of El Salvador.

For more detailed information about this unique property, do not hesitate to contact us. We are at your disposal to provide you with all the necessary information and guide you in the investment process in this promising field.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/mwFW1c0ScrvYuvPdIoiB-large.png', 'https://remax-central.com.sv/storage/properties/tJINGAElKBVueVTYtzbI-large.png', 'https://remax-central.com.sv/storage/properties/yKMFmWRaKriZZSQgwxf4-large.png', 'https://remax-central.com.sv/storage/properties/MEMlbNUUadvQChyPrC46-large.png']",24-10-28 17:10:22,24-10-28 17:10:22,,,,,,
https://remax-central.com.sv/en/properties/for-sale-costa-de-el-sol-el-salvador,For sale Costa de El Sol El Salvador,V20-004085,El Salvador,9b16679a-8f62-40d2-bb0d-69cd3b0f65cf,San Pedro Masahuat,Recreational,Sale,35000,979.08 ,Private,"Beautiful house for sale in a private residential area on the Costa del Sol road in Jiboa Country Club, an area of ​​high-growth capital gains.
The house has air conditioning throughout the house, living room, dining room, kitchen, with very large spaces that provides a pleasant atmosphere within the property, 2 of the bedrooms with their own bathroom and the master bedroom with walk in closet, it has a Nice pool and barbecue area, green area, shower, and service room with bathroom, the house has two entrances in the front and back.
The complex has a large and beautiful social area, with soccer and basketball fields and an area for events.
In addition, all residents have the right to free use of the beach club that is 10 minutes from the residential area, where they offer restaurant service, gazebo area and swimming pool.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/ivHdBzukH4z5g3Urnt9X-large.png', 'https://remax-central.com.sv/storage/properties/fODuCyS5HxB2qgjqYrzG-large.png', 'https://remax-central.com.sv/storage/properties/gYOBuGFDKeYLrsjTyI2M-large.png', 'https://remax-central.com.sv/storage/properties/UfEap6Xpu6ouVwqLgca4-large.png', 'https://remax-central.com.sv/storage/properties/YAqr9qZOFOsugHJQYjSq-large.png', 'https://remax-central.com.sv/storage/properties/pTerY3XEI0GBadadxJol-large.png', 'https://remax-central.com.sv/storage/properties/nsQ7OitR7356QEGVFafZ-large.png', 'https://remax-central.com.sv/storage/properties/9qmTOtpoOmji0PxeU7eT-large.png', 'https://remax-central.com.sv/storage/properties/A1wPzWhArS67UvU57QBI-large.png', 'https://remax-central.com.sv/storage/properties/QirZPcxWZKpvM12iI78R-large.png']",24-10-28 17:10:33,24-10-28 17:10:33,684.29 ,4,5,1,7,1
https://remax-central.com.sv/en/properties/house-for-sale-in-valparaiso-residential-complex-constitution-boulevard,"HOUSE FOR SALE IN VALPARAISO RESIDENTIAL COMPLEX, CONSTITUTION BOULEVARD",V01-004053,El Salvador,cf606813-af2a-4273-8c0f-82da00a7d10e,Blvd: Constitucion,Residential,Sale,195000,180.28 ,Private,"WIDE AND NICE HOUSE FOR SALE IN SAN SALVADOR, CLOSE TO BOULEVARD CONSTITUCION.  DISTRIBUTION: FIRST LEVEL: LIVING, DINNING AND KITCHEN ROOMS, SOACIAL RESTROOM, WIDE  STUDY ROOM WITH FULL BATHROOM. CLOSED ELECTRIC DOOR GARAGE FOR ONE CAR, PATIO AND 10 M3 CISTERN.
SECOND LEVEL: WIDE MASTER ROOM WITH MARMOL FLOOR. 3 JUNIOR BEDROOMS SHARING 1 FULL BATHROOM. THIS IS A VERY CONVENIENT PROPERTY FOR A BIG FAMILY TO LIVE IN A QUIET PLACE WITH ALL COMMERCIAL AND FINANCIAL  NEEDS IN A CENTRIC PLACE. 
SHALL WE TALK?FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/VJFyI68b3FsxCzjTfeLO-large.png', 'https://remax-central.com.sv/storage/properties/9dbJugd7rhRASejpvyNq-large.png', 'https://remax-central.com.sv/storage/properties/14aNZ2AhdBo82ftDp0ge-large.png', 'https://remax-central.com.sv/storage/properties/GsNhJhBZo9euAecySKKM-large.png', 'https://remax-central.com.sv/storage/properties/Isnxs7qsWobxQ7C5xfUA-large.png', 'https://remax-central.com.sv/storage/properties/8LgdKzqyj6IXGogmKikc-large.png']",24-10-28 17:10:39,24-10-28 17:10:39,185.33 ,5,3,1,1,2
https://remax-central.com.sv/en/properties/plot-of-land-for-sale,PLOT OF LAND FOR SALE OF  9.11 ACRE FOR RESIDENTIAL OR INDUSTRIAL PURPOSES,V15-003928,El Salvador,649ed8e1-cf84-42c2-b916-88f8f0bdecf8,Lourdes Colon,Terrain,Sale,609000,36900.33 ,,"GREAT PROPERTY FOR SALE: PLOT OF LAND OF 9.11 ACRES JUST TO BUILD APARTMENT TOWERS OR COUNTRY HOUSES AS WELL AS DISTRIBUTION, LOGISTIC OR OPERATIONAL CENTERS. ALSO THE DEVELOPMENT OF INDUSTRIAL OR STORAGE WAREHOUSES OR TO DIVIDE IN PARCELS OR PLOTS OF LAND. FLAT PLOT OF LAND WITHOUT ANY RISK OF FLOODING, COLLAPSE OR LANDSLIDE. THE STREET  ACCESARE BETWEEN PAVED AND DIRT STREET CONNECTING INDUSTRIAL AREAS AND MAQUILAS. WATER AND ENERGY ARE AVAILABLE. 
GREAT INVESTMENT FOR YOUR FUTURE.
SHALL WE TALK?FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Q5O1oQjWm2cXdKyC0jJN-large.png', 'https://remax-central.com.sv/storage/properties/IY9SqtkXROTUlRasEiyR-large.png', 'https://remax-central.com.sv/storage/properties/ZjdPeN6GVQqowJ1wbeJX-large.png', 'https://remax-central.com.sv/storage/properties/8dgz47nlXDcQT9qlLtaV-large.png', 'https://remax-central.com.sv/storage/properties/yWX9ekHlrxrsuUW1SFvX-large.png', 'https://remax-central.com.sv/storage/properties/MsQHUDTep1DmNHjYY2C1-large.png']",24-10-28 17:10:50,24-10-28 17:10:50,,,,,,
https://remax-central.com.sv/en/properties/for-sale-land-1,FOR SALE plot of land of  7.98 acres with 2 houses and storage areas,V15-003929,El Salvador,c3c34ece-3d78-4111-927c-2ef4506cca4f,San Juan Opico,Terrain,Sale,663000,32377.57 ,,"Great property for sale: plot of land of 7.98 acres just to build , divide in parcels or plot of land, Apartment Towers or Country Houses as well as Distribution, Logistic or Operational Centers. Also the development of Industrial or storage warehouses. Flat plot of land without any risk of flooding, collapse or landslide. The street acceses are between paved and dirt streetconnecting industrial areas and maquilas. Water and energy available. Great investment for your future.
Shall we talk?FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/NHU89nmRhL1JnyFA9wcD-large.png', 'https://remax-central.com.sv/storage/properties/R5pL8PC18CHAmej4oCsf-large.png', 'https://remax-central.com.sv/storage/properties/BqvN3V0M4wlZVpncbrSG-large.png', 'https://remax-central.com.sv/storage/properties/8prCWM6WQdm5XklqjTwa-large.png', 'https://remax-central.com.sv/storage/properties/lSrV8zQ54wovRanTrlwS-large.png', 'https://remax-central.com.sv/storage/properties/PNUNcL0lJIUNrRVMtcyc-large.png', 'https://remax-central.com.sv/storage/properties/okgmH632b2xrzTPoj6H9-large.png', 'https://remax-central.com.sv/storage/properties/uVNVVeF8DpJ1va1RS79B-large.png']",24-10-28 17:11:03,24-10-28 17:11:03,,,,,,
